focal_species	other_species	ortholog_number	focal_transcript	other_transcript	dN	dS	dN/dS	focal_gene_ID	LFC_abdomen	FDR_pval_abdomen	LFC_head+thorax	FDR_pval_head+thorax	level_most_dist_ortholog	orthogroup_ID	pos_sel
C_maculatus	B_siliquastri	167	g1477.t1	BRAKERILHT00000017396	0.0939	0.816	0.11507352941176471	g1477	0.211683430955543	0.4394163492947	-0.477873160701936	0.0924216220229714	5	1021	False
C_maculatus	B_siliquastri	266	g2901.t4	BRAKERILHT00000017552	0.0116	0.4515	0.025692137320044293	g2901	-0.312275430933315	0.545867003243859	-0.90782817718329	0.0409344390443109	5	832	False
C_maculatus	B_siliquastri	223	g2871.t1	BRAKERILHT00000017945	0.0451	0.5544	0.08134920634920635	g2871	2.10757335163093	1.44006895871953e-29	0.744922120655763	0.0004815890112461	5	899	False
C_maculatus	B_siliquastri	47	g1632.t1	BRAKERILHT00000017183	0.0813	0.7461	0.10896662645757942	g1632	1.77611575730725	2.06842391428872e-30	-0.47341817467445	0.0088895852555154	5	938	True
C_maculatus	B_siliquastri	0	g7478.t1	BRAKERILHT00000017523	0.031	0.9167	0.033816952110832334	g7478	-0.602322754217927	1.47960157158688e-06	-0.108207238641058	0.488958019573749	5	955	False
C_maculatus	B_siliquastri	386	g1558.t1	BRAKERILHT00000017915	0.0344	0.6334	0.05431007262393433	g1558	0.328172094741281	0.0002029933288338	0.0863380915975184	0.460183764015962	5	1060	True
C_maculatus	B_siliquastri	303	g7436.t1	BRAKERILHT00000017852	0.051	0.7409	0.06883520043190713	g7436	-2.15282911509587	3.02535471083526e-50	-1.24725457581919	1.37085905050346e-19	5	949	False
C_maculatus	B_siliquastri	346	g1733.t1	BRAKERILHT00000017546	0.0358	0.6101	0.058678905097525	g1733	0.889761544184874	4.02099683088884e-07	0.027251453351667	0.910372872159338	5	836	False
C_maculatus	B_siliquastri	87	g1590.t1	BRAKERILHT00000017840	0.0116	0.445	0.026067415730337076	g1590	0.0625023769209569	0.549835562123018	0.265212886038289	0.0217041978545795	5	792	False
C_maculatus	B_siliquastri	362	g1460.t1	BRAKERILHT00000017660	0.0166	0.5157	0.03218925732014737	g1460	-1.11422977845621	0.0521465561484288	-0.770828879917996	0.0792280861886576	5	977	True
C_maculatus	B_siliquastri	143	g1654.t1	BRAKERILHT00000017101	0.0413	0.5062	0.08158830501777954	g1654	0.198163046959232	0.190264386022445	0.558146112501552	0.0018916373403189	5	982	False
C_maculatus	B_siliquastri	106	g2885.t2	BRAKERILHT00000017705	0.0183	0.7219	0.025349771436487048	g2885	-0.105055167789105	0.52608503264715	-0.21804083003688	0.224974111424331	5	851	True
C_maculatus	B_siliquastri	104	g2888.t1	BRAKERILHT00000017574	0.0091	0.4235	0.021487603305785127	g2888	1.68910060010086	1.56380817433212e-13	0.433802093428648	0.108008506518715	5	842	False
C_maculatus	B_siliquastri	240	g1394.t1	BRAKERILHT00000017760	0.0855	0.716	0.11941340782122907	g1394	-2.52264834291549	1.24972735622997e-29	-1.0767120387482	0.0608151509449535	5	805	False
C_maculatus	B_siliquastri	205	g1672.t1	BRAKERILHT00000017170	0.0061	0.5185	0.011764705882352943	g1672	1.09365265868999	9.37590821057597e-09	-0.228102494449628	0.325277815051447	5	879	False
C_maculatus	B_siliquastri	318	g1489.t1	BRAKERILHT00000017882	0.0263	0.7244	0.03630590833793484	g1489	1.57980472470974	6.54650339405229e-21	0.181609447416901	0.384323030237411	5	1011	False
C_maculatus	B_siliquastri	360	g2875.t1	BRAKERILHT00000017182	0.0768	0.8543	0.08989816223808966	g2875	-0.123115981782994	0.3222893027863	-0.255087728389908	0.0434934406609591	5	882	False
C_maculatus	B_siliquastri	238	g1585.t1	BRAKERILHT00000017528	0.024	0.6561	0.03657978966620942	g1585	0.398839892214519	0.0003653855186674	-0.228095591268095	0.084569476886546	5	996	False
C_maculatus	B_siliquastri	19	g1405.t2	BRAKERILHT00000017772	0.0544	0.8617	0.06313102007659277	g1405	0.489031708380742	0.0002988575907985	0.206936821046051	0.184650665403715	5	785	False
C_maculatus	B_siliquastri	139	g1584.t1	BRAKERILHT00000018035	0.0286	0.7135	0.040084092501751926	g1584	-1.78310249000195	1.7063565318916098e-56	-0.684823755696317	2.44060359019639e-08	5	806	False
C_maculatus	B_siliquastri	280	g2915.t1	BRAKERILHT00000018016	0.0293	0.526	0.055703422053231935	g2915	1.1962811478831	3.3254738260704603e-19	0.0182180179990559	0.930336021218582	5	821	True
C_maculatus	B_siliquastri	301	g7432.t1	BRAKERILHT00000017512	0.0156	0.439	0.03553530751708428	g7432	-1.96221231676389	1.07386785705398e-05	-0.496032477652205	0.0258656112105192	5	950	False
C_maculatus	B_siliquastri	85	g1588.t2	BRAKERILHT00000017914	0.041	0.643	0.06376360808709176	g1588	-0.979151152863865	5.0007844482809e-11	-1.07089851402719	5.72285844530019e-12	5	790	False
C_maculatus	B_siliquastri	78	g1622.t1	BRAKERILHT00000017721	0.2429	1.0539	0.23047727488376504	g1622	-3.13496172183627	3.37524491608283e-29	-1.43636245814981	1.80361916034871e-08	4	969	False
C_maculatus	B_siliquastri	45	g1687.t2	BRAKERILHT00000017187	0.0509	0.752	0.06768617021276596	g1687	-1.1922984584072	3.574494179578371e-15	-0.267899332898358	0.121741687662598	5	940	False
C_maculatus	B_siliquastri	198	g1681.t5	BRAKERILHT00000017216	0.0267	0.4	0.06675	g1681	-0.886049739617641	1.69840866610918e-07	-0.647559536097273	0.0003199270106094	5	844	False
C_maculatus	B_siliquastri	264	g1551.t1	BRAKERILHT00000017743	0.0066	0.1894	0.034846884899683205	g1551	1.09750666296125	4.0333870624095804e-21	0.359081269057148	0.0084117555411964	5	1044	False
C_maculatus	B_siliquastri	299	g7429.t2	BRAKERILHT00000018002	0.0477	0.5235	0.09111747851002866	g7429	0.118606251877249	0.225314738909067	-0.0193514306820111	0.883659439329723	5	906	True
C_maculatus	B_siliquastri	165	g1480.t1	BRAKERILHT00000018037	0.0262	0.7001	0.03742322525353521	g1480	0.132438871492481	0.386325893211298	0.137103574651653	0.454552718464198	5	1019	False
C_maculatus	B_siliquastri	120	g1606.t2	BRAKERILHT00000017798	0.0401	0.5957	0.06731576296793687	g1606	-0.749228104079088	3.83299373596844e-17	-0.334701296989914	0.0015024595063319	5	1004	False
C_maculatus	B_siliquastri	384	g1561.t1	BRAKERILHT00000017467	0.0606	0.5656	0.10714285714285715	g1561	1.79802023310242	7.14053100537083e-45	0.195976329066782	0.18238660290611	5	1058	True
C_maculatus	B_siliquastri	2	g7470.t1	BRAKERILHT00000018029	0.0251	0.7198	0.03487079744373437	g7470	3.84752474608498	1.09553932270291e-39	0.2088093399279	0.607782383006145	4	956	True
C_maculatus	B_siliquastri	39	g1578.t1	BRAKERILHT00000017722	0.0442	0.742	0.059568733153638816	g1578	-0.681984403913323	2.60751988704398e-10	-0.205298170248078	0.0859067995503992	4	925	False
C_maculatus	B_siliquastri	119	g1608.t2	BRAKERILHT00000017968	0.0238	0.5543	0.04293703770521379	g1608	2.46239654007094	6.94355268165244e-35	-0.123238468758206	0.629269203223894	5	1033	False
C_maculatus	B_siliquastri	81	g1619.t1	BRAKERILHT00000017118	0.0197	0.5463	0.03606077246933919	g1619	-0.312858759016431	0.0551794045369675	-0.314098047394387	0.0989785868071127	5	967	True
C_maculatus	B_siliquastri	305	g7438.t4	BRAKERILHT00000017453	0.0422	0.711	0.05935302390998594	g7438	-0.856287864729064	2.55497389727624e-16	0.201372436915138	0.0889534811338656	5	947	True
C_maculatus	B_siliquastri	340	g1725.t1	BRAKERILHT00000017158	0.2254	1.0159	0.22187223151885027	g1725	7.55769443876082	3.5545386444724e-34	4.47834960322462	5.3203825064543805e-15	4	1036	False
C_maculatus	B_siliquastri	6	g7467.t1	BRAKERILHT00000017287	0.1542	0.9563	0.16124647077277005	g7467	4.85277108901921	1.08189369841992e-110	2.43033738620332	1.45231528176925e-25	5	958	True
C_maculatus	B_siliquastri	380	g1566.t1	BRAKERILHT00000017223	0.0295	0.6011	0.04907669272999501	g1566		1.0		1.0	5	1054	True
C_maculatus	B_siliquastri	161	g1484.t1	BRAKERILHT00000017626	0.0215	0.6231	0.034504894880436524	g1484	-0.92824482743732	3.90625771456683e-07	-0.617471735357029	0.0020067914489209	5	1015	False
C_maculatus	B_siliquastri	41	g2860.t1	BRAKERILHT00000017325	0.0319	0.5768	0.05530513176144244	g2860	1.4345453407259	8.41171024175318e-61	-0.560994744968499	4.02626369725442e-10	5	910	False
C_maculatus	B_siliquastri	244	g1392.t1	BRAKERILHT00000017004	0.0411	0.4758	0.08638083228247162	g1392	0.0852513028151534	0.347680603888387	-0.226510477230361	0.0123988997427831	5	801	False
C_maculatus	B_siliquastri	201	g1677.t1	BRAKERILHT00000017856	0.0448	0.6837	0.06552581541611818	g1677	1.36079475277965	3.12840330726024e-51	1.01791730888985	1.45231528176925e-25	5	846	False
C_maculatus	B_siliquastri	65	g1515.t1	BRAKERILHT00000017867	0.0297	0.6675	0.04449438202247191	g1515	0.214784707743415	0.0182174012479021	-0.551629671463989	1.97535291145917e-07	4	966	False
C_maculatus	B_siliquastri	145	g1656.t3	BRAKERILHT00000017229	0.0235	0.3334	0.07048590281943612	g1656	-2.36952788638946	1.6908236884878e-07	-0.871166985156548	0.0075647631743698	5	984	False
C_maculatus	B_siliquastri	98	g1605.t1	BRAKERILHT00000017761	0.0046	0.6116	0.007521255722694571	g1605	0.201507823230588	0.0079585725504018	0.0787625856215334	0.40759444971964	5	992	True
C_maculatus	B_siliquastri	100	g2892.t1	BRAKERILHT00000017783	0.0096	0.4758	0.020176544766708698	g2892	-4.10738206364532	1.8312638527595499e-34	-1.17951017737661	1.0262010296831899e-42	5	838	False
C_maculatus	B_siliquastri	178	g1492.t1	BRAKERILHT00000017793	0.0119	0.5929	0.020070838252656438	g1492	0.163319791596174	0.0847942470935106	-0.127485033191405	0.265359385331261	5	927	True
C_maculatus	B_siliquastri	284	g2919.t1	BRAKERILHT00000017911	0.0419	0.6609	0.06339839612649417	g2919	-0.55203926315987	8.56456060442352e-11	-0.361982062180382	0.0001360449209102	5	817	False
C_maculatus	B_siliquastri	279	g2914.t1	BRAKERILHT00000018024	0.0627	0.8839	0.07093562620205907	g2914	1.88533926588799	3.02439651911005e-31	0.928028482984496	2.08926272447021e-07	5	822	False
C_maculatus	B_siliquastri	185	g2845.t1	BRAKERILHT00000017581	0.0663	0.8123	0.08162009109934752	g2845	-2.68702761923363	4.80529211689203e-74	-1.03896980392296	8.80636774575887e-15	4	931	False
C_maculatus	B_siliquastri	58	g1697.t1	BRAKERILHT00000017959	0.0148	0.5331	0.027762145938848248	g1697	1.86555165500585	3.3692643956253e-67	0.489604288640622	0.000156547959979	5	970	True
C_maculatus	B_siliquastri	321	g1518.t1	BRAKERILHT00000017864	0.0887	0.7212	0.12298946200776485	g1518	-1.62274084570481	0.0221891255481152	-1.21797918604847	0.0004407271036102	5	796	False
C_maculatus	B_siliquastri	364	g1463.t1	BRAKERILHT00000017566	0.032	0.5818	0.055001718803712615	g1463	3.29834955173202	1.7518444696712797e-36	0.903056421791677	0.0109722860933025	5	782	False
C_maculatus	B_siliquastri	286	g2921.t1	BRAKERILHT00000017441	0.035	0.7469	0.046860356138706656	g2921	0.9379862499013	1.74713159995614e-11	0.0458843788933008	0.813676930184535	5	853	True
C_maculatus	B_siliquastri	323	g1708.t1	BRAKERILHT00000017707	0.0655	0.7573	0.08649148289977553	g1708	-1.32672156698137	8.97041369758954e-33	-0.726690726794242	3.69087709721994e-10	5	815	False
C_maculatus	B_siliquastri	366	g1458.t1	BRAKERILHT00000017794	0.0369	0.5156	0.07156710628394106	g1458	1.39539317253243	5.72912223906927e-27	0.658175790315953	5.15188161133385e-06	5	975	False
C_maculatus	B_siliquastri	147	g1658.t1	BRAKERILHT00000017808	0.0334	0.7702	0.04336535964684497	g1658	1.07740839659729	1.61555318241261e-08	-0.126776125047642	0.736883290599434	5	986	False
C_maculatus	B_siliquastri	102	g2890.t1	BRAKERILHT00000017109	0.103	0.7987	0.12895955928383623	g2890	5.51002215569663	1.85366717178452e-14	3.63374112935714	0.0002932050932975	5	840	False
C_maculatus	B_siliquastri	22	g1408.t2	BRAKERILHT00000017181	0.0086	0.4711	0.018255147527064315	g1408	1.7378550352459	2.39170675443268e-14	-0.290042425139095	0.281332841527987	5	783	False
C_maculatus	B_siliquastri	67	g1511.t2	BRAKERILHT00000017377	0.0341	0.6799	0.050154434475658184	g1511	-0.798448578545049	0.144571575994027	-0.612041017831029	0.164093995095621	4	963	True
C_maculatus	B_siliquastri	246	g1519.t3	BRAKERILHT00000017854	0.0351	0.6142	0.05714750895473787	g1519	-1.03891972827945	0.0041011165273742	-0.600098469146817	0.160583074677346	5	799	False
C_maculatus	B_siliquastri	203	g1674.t1	BRAKERILHT00000018008	0.0229	0.6558	0.03491918267764562	g1674	0.263111982958737	0.591082782334755	-0.116957199618648	0.847610401153257	5	848	False
C_maculatus	B_siliquastri	382	g1563.t1	BRAKERILHT00000017956	0.0107	0.2828	0.03783592644978784	g1563	-0.0978487460345219	0.431180690656922	-0.268953764063281	0.042355161514726	5	1056	False
C_maculatus	B_siliquastri	4	g7472.t2	BRAKERILHT00000017174	0.1861	0.8796	0.21157344247385174	g7472	-2.04373360582312	0.0003298466021387	-1.14420510387898	0.157915163945042	5	959	True
C_maculatus	B_siliquastri	227	g2866.t1	BRAKERILHT00000017049	0.001	0.2888	0.0034626038781163434	g2866	0.753933485001272	3.9817915139774e-20	-0.2723606278329	0.002570343964553	5	902	True
C_maculatus	B_siliquastri	163	g1482.t2	BRAKERILHT00000017400	0.0147	0.3143	0.04677060133630289	g1482	1.95619379722085	6.554219112545389e-86	0.274508948260203	0.011883312693879	5	1017	True
C_maculatus	B_siliquastri	126	g1572.t1	BRAKERILHT00000017988	0.0361	0.6542	0.05518190155915622	g1572	0.408498893565942	6.11962099915296e-06	0.323077489964061	0.0015701741072265	5	1042	False
C_maculatus	B_siliquastri	83	g1586.t1	BRAKERILHT00000017641	0.0133	0.4894	0.027176134041683692	g1586	-0.629577569602777	2.70814582018681e-07	0.162340223779265	0.267300420812393	5	794	True
C_maculatus	B_siliquastri	342	g1727.t1	BRAKERILHT00000017307	0.0718	0.5969	0.12028815546992797	g1727	-1.95283098084818	4.0925476575268806e-67	-0.313968854628444	0.0226126806121498	5	1038	True
C_maculatus	B_siliquastri	239	g1701.t2	BRAKERILHT00000017305	0.0461	0.7125	0.06470175438596491	g1701	-1.39218484168767	0.0008860731081344	-1.94003448403628	0.019177197981721	5	775	False
C_maculatus	B_siliquastri	18	g1404.t2	BRAKERILHT00000017001	0.0272	0.4916	0.05532953620829943	g1404	0.0992406594518762	0.302595716159905	-0.278271623614262	0.006287767890396	5	786	False
C_maculatus	B_siliquastri	180	g1514.t2	BRAKERILHT00000017298	0.01	0.4925	0.020304568527918784	g1514	3.62337346958569	1.2003494012392e-14	0.30941728700903	0.596084134637386	5	929	False
C_maculatus	B_siliquastri	281	g2916.t1	BRAKERILHT00000017155	0.0069	0.5004	0.013788968824940049	g2916	1.92582360267348	6.83738443023142e-50	-0.359431802469178	0.036042969150599	5	820	False
C_maculatus	B_siliquastri	361	g1459.t1	BRAKERILHT00000017953	0.0587	0.4258	0.1378581493658995	g1459	-0.0065002567557306	0.938829329262701	0.12284501675509	0.202268406432397	5	976	True
C_maculatus	B_siliquastri	324	g1709.t3	BRAKERILHT00000017108	0.0223	0.6148	0.03627195836044242	g1709	0.875353706680882	6.93213801997925e-12	0.666746202490112	1.16211627535281e-06	5	816	True
C_maculatus	B_siliquastri	319	g1488.t1	BRAKERILHT00000017021	0.0062	0.4851	0.012780869923727067	g1488	1.30482426944781	2.54422134283416e-10	0.16358686536336	0.567611319200214	5	1012	False
C_maculatus	B_siliquastri	105	g2887.t1	BRAKERILHT00000017234	0.0247	0.5758	0.04289683918027093	g2887	1.33743869736703	9.38591004388991e-18	0.220283593728715	0.231272513140373	5	852	False
C_maculatus	B_siliquastri	140	g1650.t2	BRAKERILHT00000017259	0.0736	0.7844	0.09382967873533911	g1650	1.0176462720561	1.55512315939946e-15	0.537160756296654	0.0001550926348304	4	979	False
C_maculatus	B_siliquastri	204	g1673.t1	BRAKERILHT00000017204	0.089	0.7742	0.11495737535520537	g1673	0.556433215441978	5.6828292127321795e-12	0.0728094807767091	0.476032906689517	5	880	True
C_maculatus	B_siliquastri	241	g1699.t1	BRAKERILHT00000018054	0.0614	0.6216	0.09877734877734877	g1699	0.051618870141243	0.595068919018152	0.198672039588762	0.0625538901242795	5	804	False
C_maculatus	B_siliquastri	60	g1691.t1	BRAKERILHT00000017455	0.1458	0.7151	0.20388756817228362	g1691	-2.21758785487864	2.52139522636811e-24	-1.24335687361487	2.2473684648063002e-11	4	1070	True
C_maculatus	B_siliquastri	385	g1560.t1	BRAKERILHT00000017941	0.0251	0.7597	0.03303935764117415	g1560	0.505159945729755	3.79492698638731e-06	0.747572200376757	7.95802953331895e-11	5	1061	False
C_maculatus	B_siliquastri	378	g1735.t1	BRAKERILHT00000017273	0.0249	0.9177	0.02713305001634521	g1735	0.605245349807434	4.03664507598443e-07	-0.111058578537192	0.457504932623238	4	1049	False
C_maculatus	B_siliquastri	3	g7471.t1	BRAKERILHT00000017955	0.0117	0.5299	0.02207963766748443	g7471	0.286222041086828	0.0281193575899804	-0.19842413202948	0.182582893569542	4	960	False
C_maculatus	B_siliquastri	44	g2851.t1	BRAKERILHT00000017256	0.0564	0.6789	0.0830755634114008	g2851	-1.9183090789106	8.3737633440873e-23	-0.579799399769796	0.0050593923910292	5	932	True
C_maculatus	B_siliquastri	298	g7428.t1	BRAKERILHT00000017060	0.0168	0.4915	0.03418107833163784	g7428	0.41951578512778	0.0013393390928353	-0.267122136696745	0.0678481508239817	5	909	False
C_maculatus	B_siliquastri	164	g1481.t1	BRAKERILHT00000017180	0.0137	0.6416	0.021352867830423942	g1481	-0.223307081030687	0.0517257685079932	0.033868211348739	0.829798641788745	5	1018	False
C_maculatus	B_siliquastri	159	g1487.t1	BRAKERILHT00000017010	0.0279	0.6045	0.046153846153846156	g1487	-0.0988905230763581	0.358328887788834	-0.311910877704146	0.0106594187435925	5	1013	False
C_maculatus	B_siliquastri	258	g1441.t1	BRAKERILHT00000017334	0.1679	0.9563	0.17557251908396945	g1441	-1.29952560948876	2.52195282307463e-05	-0.816082061624382	0.0066851880105814	5	1063	False
C_maculatus	B_siliquastri	345	g1731.t1	BRAKERILHT00000017993	0.0078	0.6305	0.012371134020618558	g1731	0.259261038718913	0.0062579417823163	-0.176908110172551	0.0989090662806258	5	1039	True
C_maculatus	B_siliquastri	300	g7430.t1	BRAKERILHT00000017618	0.0416	0.6384	0.06516290726817042	g7430	1.94348098638113	8.641189721780189e-33	0.102470934175439	0.642349819093558	5	951	False
C_maculatus	B_siliquastri	86	g1589.t1	BRAKERILHT00000017983	0.0049	0.4848	0.010107260726072606	g1589	0.203559348556774	0.0283224627234237	0.0467334089310065	0.698624175847444	3	791	False
C_maculatus	B_siliquastri	1	g7469.t1	BRAKERILHT00000017701	0.01	0.6772	0.014766686355581806	g7469	0.583969517917316	4.45771970635788e-05	-0.348963164003621	0.0257106411634469	5	954	True
C_maculatus	B_siliquastri	387	g1555.t1	BRAKERILHT00000017671	0.0415	0.7357	0.05640886230800598	g1555	-1.65164340112325	1.31740913961556e-05	-1.03673301784921	4.5282230110178e-13	5	1059	False
C_maculatus	B_siliquastri	123	g1575.t2	BRAKERILHT00000018011	0.0217	0.7761	0.027960314392475198	g1575	-0.210886250053777	0.110449049949744	-0.0586667835957892	0.751702051545933	5	1067	True
C_maculatus	B_siliquastri	166	g1478.t1	BRAKERILHT00000017769	0.0702	0.9042	0.0776376907763769	g1478	-0.813813536983435	5.9633333738034305e-15	0.479634677918276	3.83482997708098e-05	5	1020	False
C_maculatus	B_siliquastri	222	g2882.t2	BRAKERILHT00000017694	0.0298	0.5571	0.05349129420211811	g2882	0.636203753861954	1.93108838926852e-07	-0.0811762379511256	0.62287000530175	5	898	True
C_maculatus	B_siliquastri	46	g1700.t1	BRAKERILHT00000018030	0.0319	0.6782	0.04703627248599233	g1700	0.692923634115252	1.4829748592335299e-16	-0.256898987497293	0.0053478359214394	5	1001	False
C_maculatus	B_siliquastri	243	g1390.t1	BRAKERILHT00000017301	0.0322	0.65	0.04953846153846154	g1390	0.0223603334303209	0.834104474490013	-0.138891740829994	0.24481868449534	5	802	False
C_maculatus	B_siliquastri	107	g1662.t1	BRAKERILHT00000017463	0.1792	1.3063	0.13718135190997474	g1662	1.26008840627151	2.48545534294521e-06	0.0625244990241448	0.866871409195371	5	990	False
C_maculatus	B_siliquastri	142	g1652.t1	BRAKERILHT00000017277	0.0511	0.5361	0.09531803767953739	g1652	-1.22022573095661	0.0001851965653491	0.144998719179269	0.79226339329835	5	981	False
C_maculatus	B_siliquastri	283	g2918.t1	BRAKERILHT00000017919	0.0267	0.7133	0.037431655684845085	g2918	0.599259161527545	0.0002097861175185	-0.317115208842659	0.0876028289636971	4	818	False
C_maculatus	B_siliquastri	182	g2844.t1	BRAKERILHT00000017592	0.109	0.8502	0.12820512820512822	g2844	0.0836252723431349	0.814087036905653	-0.842206068521515	0.0216994681914546	5	930	False
C_maculatus	B_siliquastri	103	g2889.t2	BRAKERILHT00000017832	0.016	0.7977	0.02005766578914379	g2889	0.2770368729696	0.0329408106374414	-0.0552567311981959	0.723894190901085	5	841	True
C_maculatus	B_siliquastri	146	g1657.t1	BRAKERILHT00000017044	0.1564	1.0444	0.14975105323630794	g1657	-1.25821697078095	0.017123405964584	0.145053021568868	0.825028591662767	3	985	False
C_maculatus	B_siliquastri	66	g1510.t1	BRAKERILHT00000017609	0.0091	0.6145	0.014808787632221317	g1510	0.949697864822969	8.938514550937599e-19	0.238139232767335	0.0489671119095411	5	964	True
C_maculatus	B_siliquastri	202	g1676.t1	BRAKERILHT00000017072	0.0066	0.4557	0.014483212639894667	g1676	-1.91175422315542	6.5982604556018e-06	-0.376694893533892	0.295228180942641	5	849	False
C_maculatus	B_siliquastri	322	g1517.t1	BRAKERILHT00000018010	0.0901	0.8086	0.11142715805095227	g1517	6.10676231282395	3.29178626617978e-118	7.68640405431754	6.03166007602188e-161	4	795	False
C_maculatus	B_siliquastri	287	g2922.t1	BRAKERILHT00000017891	0.0452	0.4939	0.09151650131605588	g2922	0.591784059487558	1.97725706911149e-10	0.219936946877622	0.0358064238560202	5	854	False
C_maculatus	B_siliquastri	306	g1496.t1	BRAKERILHT00000017757	0.2271	0.7596	0.2989731437598736	g1496	0.613368703303924	2.30914535973816e-14	-0.248351014855825	0.0070184046190601	5	946	False
C_maculatus	B_siliquastri	226	g2867.t5	BRAKERILHT00000017353	0.0041	0.2351	0.017439387494683115	g2867	-0.469495093245633	8.09919012806292e-06	-0.600111158254149	1.91840752792342e-08	5	901	False
C_maculatus	B_siliquastri	42	g2857.t1	BRAKERILHT00000017562	0.0175	0.542	0.03228782287822878	g2857	0.989015948341904	1.98767466787486e-16	-0.279002917489073	0.0415620886831851	5	776	False
C_maculatus	B_siliquastri	127	g1570.t1	BRAKERILHT00000017780	0.0517	0.6636	0.07790837854128994	g1570	1.50769214620509	1.0694288429440801e-14	-0.38576687755884	0.0509126838369605	5	1041	False
C_maculatus	B_siliquastri	162	g1483.t1	BRAKERILHT00000017276	0.024	0.5396	0.04447739065974796	g1483	0.556408697566143	2.6027372545160103e-09	-0.14702321286105	0.208852487733716	5	1016	False
C_maculatus	B_siliquastri	383	g1562.t1	BRAKERILHT00000017099	0.0124	0.4111	0.030162977377766964	g1562	0.604124971872671	0.001475989541258	0.26847456648625	0.22932643105441	5	1057	False
C_maculatus	B_siliquastri	125	g1573.t1	BRAKERILHT00000017186	0.0658	1.1037	0.059617649723656796	g1573	5.06129362291556	6.347399537348219e-134	0.732691388962252	9.7711771022645e-05	5	1043	True
C_maculatus	B_siliquastri	40	g7460.t1	BRAKERILHT00000017980	0.0333	0.874	0.03810068649885584	g7460	-0.655384402660911	3.5673344212084904e-09	-0.371826269641902	0.0020374335590542	5	926	False
C_maculatus	B_siliquastri	224	g2870.t1	BRAKERILHT00000017226	0.0365	0.7454	0.04896699758518916	g2870	0.878555227467285	1.45218606508836e-07	-0.619765645695849	0.0007976911843065	5	900	True
C_maculatus	B_siliquastri	7	g7476.t1	BRAKERILHT00000017748	0.0222	0.4934	0.0449939197405756	g7476	-1.112589458486	1.17270605877957e-16	-0.678156080120535	6.18958524029183e-06	5	961	False
C_maculatus	B_siliquastri	381	g1565.t1	BRAKERILHT00000017695	0.0267	0.6231	0.04285026480500723	g1565		1.0		1.0	5	1055	False
C_maculatus	B_siliquastri	341	g1726.t1	BRAKERILHT00000018005	0.0099	0.8944	0.01106887298747764	g1726	3.23298390370315	6.52633624802385e-29	0.337824389202503	0.261150626161219	4	1037	False
C_maculatus	B_siliquastri	304	g7437.t2	BRAKERILHT00000017478	0.0194	0.5284	0.036714610143830435	g7437	-0.440152705421858	0.0002537168314231	-0.210251923887588	0.121315500406924	5	948	False
C_maculatus	B_siliquastri	38	g1579.t1	BRAKERILHT00000017496	0.0536	0.7308	0.07334428024083196	g1579	0.450013014318581	1.61119627632913e-06	-0.278202817160852	0.0066935811943972	5	924	False
C_maculatus	B_siliquastri	219	g2880.t1	BRAKERILHT00000017035	0.0668	0.7682	0.08695652173913043	g2880	-0.292208960471557	0.0011832367169528	-0.573282532557225	7.482019174831179e-11	5	895	False
C_maculatus	B_siliquastri	80	g1620.t1	BRAKERILHT00000017434	0.0361	0.685	0.05270072992700729	g1620	0.0552973931947543	0.766299595888639	-0.90353599247908	8.59603059509819e-07	5	968	True
C_maculatus	B_siliquastri	118	g1609.t1	BRAKERILHT00000017321	0.0134	0.5767	0.02323565111843246	g1609	-0.91297611970839	0.0009592544444194	-0.94210517751153	0.0022499420573239	5	1002	False
C_maculatus	B_siliquastri	365	g1464.t1	BRAKERILHT00000017802	0.0353	0.7315	0.04825700615174299	g1464	-0.192704815586507	0.0130776917925526	0.0719217091160743	0.479577312606896	5	781	False
C_maculatus	B_siliquastri	320	g1549.t1	BRAKERILHT00000017539	0.0182	0.6108	0.0297969875573019	g1549	1.38897113531262	7.334106178415019e-28	0.0892157947701616	0.539820654064685	5	1045	False
C_maculatus	B_siliquastri	179	g1491.t1	BRAKERILHT00000017480	0.2015	0.969	0.2079463364293086	g1491	-2.50068579842049	7.14145237405961e-39	-1.01429615619609	1.39527702421879e-07	5	928	False
C_maculatus	B_siliquastri	285	g7268.t1	BRAKERILHT00000017747	0.0281	0.6907	0.04068336470247575	g7268	-0.720277791227272	0.112736564299045	-1.14051663558079	1.82948177801973e-07	5	1064	True
C_maculatus	B_siliquastri	59	g1688.t1	BRAKERILHT00000017718	0.0172	0.6177	0.027845232313420752	g1688	0.353871179756885	1.79533504282963e-06	0.0380118778102348	0.696510230645143	5	1069	False
C_maculatus	B_siliquastri	245	g1393.t1	BRAKERILHT00000017589	0.0379	0.7497	0.05055355475523543	g1393	-3.58700648241196	8.21966647138633e-63	-1.93306573348065	1.3404517878215902e-25	5	800	True
C_maculatus	B_siliquastri	21	g1407.t2	BRAKERILHT00000017330	0.046	0.9651	0.047663454564293856	g1407	0.528806248585648	0.0017584627290014	-0.0007628825645117	1.0	4	784	True
C_maculatus	B_siliquastri	101	g2891.t1	BRAKERILHT00000017340	0.0632	0.5504	0.11482558139534885	g2891	9.63712944064187	5.59304975849877e-68	0.939977535782435	0.322077850658617	5	839	True
C_maculatus	B_siliquastri	144	g1655.t1	BRAKERILHT00000017905	0.0121	0.6773	0.01786505241399675	g1655	0.44919617424716	0.699804619587645	-1.57908712481857	4.7147068964340304e-20	5	983	False
